-0.109011	-0.555220	-0.062669	-0.304568	-0.877712	-0.331085	-0.926567	0.205164	-0.818283	0.231274	0.184829	0.316696	0.614678	0.351714	-0.020626	-0.626803	-0.929897	-0.614017	0.323645	0.817053	-0.156525	-0.696799	0.481533	
-0.421007	-0.399442	-0.173945	0.809608	-0.571863	0.670514	-0.754649	0.099747	0.025004	-0.807349	0.781113	-0.151131	0.222224	-0.966518	0.241492	0.404796	-0.892917	0.193559	-0.725395	-0.673621	0.303490	0.809417	0.309549	
0.003274	-0.066896	0.594824	0.536237	-0.037547	0.214571	0.248189	-0.895113	0.328756	-0.865658	-0.353099	0.071198	0.277138	0.501966	0.610181	-1.040219	-0.385323	0.024192	-0.215869	-0.298782	0.312287	-0.063708	-0.559790	
-0.394972	-0.344400	0.450306	-1.036737	-1.121511	0.776052	-1.101981	-0.368940	-0.919961	-0.287235	-0.238077	-0.562849	-0.199427	-0.664349	-0.605087	0.138758	0.621843	0.572113	-0.309842	-0.408447	-0.791299	0.649921	0.176725	
-0.745874	0.360863	0.099957	0.051288	0.475586	0.147504	-0.714114	-0.932996	-0.054500	0.339246	0.062142	-1.033287	-0.038239	-0.145410	0.872572	0.699736	0.312061	-0.616233	-0.917414	-0.608775	-0.227732	0.034730	-1.099197	
-0.901948	-0.882689	0.845284	0.301578	-1.201606	-1.206926	0.162277	0.738735	0.264160	0.373458	-0.831284	0.251905	0.124274	0.223601	0.844822	-0.972740	0.689853	0.585989	0.107399	0.614599	-0.027491	-0.888121	0.589868	
-0.565735	-0.587587	-0.825495	0.039613	0.292434	0.079849	0.490949	-0.287035	0.823732	0.212120	0.333343	-0.953845	0.566593	0.425927	0.871816	0.580868	-0.478585	-0.891274	-0.737259	-0.587785	0.700254	0.465248	-0.744794	
-1.216574	0.613416	-0.309299	-0.780809	0.547213	0.273502	-0.431513	-0.433340	-0.037522	0.132318	0.770384	0.371161	0.374880	-0.320902	-0.003346	0.847962	0.132102	-0.481838	-0.291900	0.086904	0.207087	-0.220875	0.118592	
-0.695799	-0.830700	-0.909277	-0.755571	-0.122086	-0.674133	0.257089	0.676188	-0.506577	0.595335	0.209244	0.792742	-0.836314	-0.532161	-0.045700	0.363000	0.369848	-0.818249	-0.292419	-0.071734	0.887825	-0.835435	-0.123024	
-1.268265	-0.109855	-0.481698	0.484646	0.612344	0.390408	0.027202	-1.014567	-0.759640	0.834832	-0.300475	0.128552	0.285183	0.647859	0.539032	0.692742	-0.161410	-0.156012	0.351928	0.425436	-0.308730	0.426038	-0.501861	
-0.723466	-0.996217	0.567103	0.413873	-0.299681	-0.674519	-0.944755	-0.561513	0.175089	0.471845	-0.400819	-0.538149	-0.075633	0.457194	0.073874	-0.359512	0.330489	0.864239	-0.275341	-0.542579	0.680234	0.077423	0.096091	
